chunk_id,document_id,section_number,section_name,content_type,token_count,cas_numbers,hazard_codes,keywords,content_preview
FDS 39 -sellador-nitrocelulosico_S02_001,FDS 39 -sellador-nitrocelulosico,2,Identificación de peligros,text,473,,,"deseche; LA; etiqueta; inmediatamente; permita; los; 5 ; Nit; Nombre; en; cerca; INFORMACION; lave; INFLAMABLE; Y; reacondicionamiento; 2; salpicadura; INGREDIENTES; al; una; alejado; PERSONAL; FABRICANTE; ejemplo; sopletes; identifica; zona; QUIMICA; envase; minutos; piel; 2-0 ; Elimine; No;  2018 ; Si; limpieza; todas; Solvente; Obedezca; induzca; su; almacenamiento; consulte; manipular; impregnada;  0 ; durante; DEL; PELIGRO;  25%; 44 ; fluya; Empresa; limpiando; con;  38%; agua; En; use; transporte; dadas; destruya; horade; calor; RIESGOS; Producto; para; presión; SOBRE; administre; Clase; Octubre; peligrosos; siguiendo; ojos; nitrocelulosa; soldadoras; instrucciones; Resina; caso; lleve; 49 ; instalaciones; presenta; no; el; tenga; As2O5; anillo;  137 ; aplique; N; ninguna; Fecha; TECNIDECOR; del; facilite; peligroso; tapa; reciclamiento; IDENTIFICACION; deje;  1 ; ventilada;  15 ;  900112215-2 ; SUBSTANCIA; producto; residuos; ojo; SELLADOR;  30%; CuO; ingerido; chispas; un; derrame; peligrosos del envase, por ejemplo, limpiando con un paño húmedo; Deseche; u; forma; donde; solo; por; que; ropa; COMPOSICION; se; Luego; borre; incluir; todos; sustancia;  1263 ;  3; etiquetas; excepto; La; la; NITROCELULOSICO; o; precauciones; original; PELIGRO FÍSICO 0 PROTECCIOÓN PERSONAL
En caso de salpicadura del producto en los ojos, aplique agua corriente durante 15 minutos, no aplique agua a presión, solo deje que fluya en el ojo; inflamable; Pbx; las; parte; Extenders; abundante; 3; Aditivos; y;  444 ;  2 ; distribuya; llamas; disponga; alguna; S; interna; DE; ofrezca; corte; SALUD; UN; corriente; a; salga; de;  7%; CrO3; cierre; El; malestar; A; desecho; contacto",DEL FABRICANTE Y DE LA SUBSTANCIA QUIMICA Empresa: TECNIDECOR S.A.S Nit: 900112215-2 Pbx: 444 49 44 ...
FDS 39 -sellador-nitrocelulosico_S03_001,FDS 39 -sellador-nitrocelulosico,3,Composición/información sobre los ingredientes,text,473,,,"deseche; LA; etiqueta; inmediatamente; permita; los; 5 ; Nit; Nombre; en; cerca; INFORMACION; lave; INFLAMABLE; Y; reacondicionamiento; 2; salpicadura; INGREDIENTES; al; una; alejado; PERSONAL; FABRICANTE; ejemplo; sopletes; identifica; zona; QUIMICA; envase; minutos; piel; 2-0 ; Elimine; No;  2018 ; Si; limpieza; todas; Solvente; Obedezca; induzca; su; almacenamiento; consulte; manipular; impregnada;  0 ; durante; DEL; PELIGRO;  25%; 44 ; fluya; Empresa; limpiando; con;  38%; agua; En; use; transporte; dadas; destruya; horade; calor; RIESGOS; Producto; para; presión; SOBRE; administre; Clase; Octubre; peligrosos; siguiendo; ojos; nitrocelulosa; soldadoras; instrucciones; Resina; caso; lleve; 49 ; instalaciones; presenta; no; el; tenga; As2O5; anillo;  137 ; aplique; N; ninguna; Fecha; TECNIDECOR; del; facilite; peligroso; tapa; reciclamiento; IDENTIFICACION; deje;  1 ; ventilada;  15 ;  900112215-2 ; SUBSTANCIA; producto; residuos; ojo; SELLADOR;  30%; CuO; ingerido; chispas; un; derrame; peligrosos del envase, por ejemplo, limpiando con un paño húmedo; Deseche; u; forma; donde; solo; por; que; ropa; COMPOSICION; se; Luego; borre; incluir; todos; sustancia;  1263 ;  3; etiquetas; excepto; La; la; NITROCELULOSICO; o; precauciones; original; PELIGRO FÍSICO 0 PROTECCIOÓN PERSONAL
En caso de salpicadura del producto en los ojos, aplique agua corriente durante 15 minutos, no aplique agua a presión, solo deje que fluya en el ojo; inflamable; Pbx; las; parte; Extenders; abundante; 3; Aditivos; y;  444 ;  2 ; distribuya; llamas; disponga; alguna; S; interna; DE; ofrezca; corte; SALUD; UN; corriente; a; salga; de;  7%; CrO3; cierre; El; malestar; A; desecho; contacto",DEL FABRICANTE Y DE LA SUBSTANCIA QUIMICA Empresa: TECNIDECOR S.A.S Nit: 900112215-2 Pbx: 444 49 44 ...
FDS 39 -sellador-nitrocelulosico_S04_001,FDS 39 -sellador-nitrocelulosico,4,Primeros auxilios,text,151,,,aplique; etiqueta; fluya; inmediatamente; los; ninguna; durante; con; del; en; lave; agua; En; deje; abundante; ventilada;  15 ; salpicadura; producto; una; ojo; al; y; identifica; ingerido; presión; zona; minutos; administre; piel; impregnada; ojos; Si; solo; donde; que; ropa; lleve; caso; induzca; corriente; salga; a; se; Luego; de; sustancia; consulte; manipular; no; malestar; tenga; el; presenta; contacto; la,"En caso de salpicadura del producto en los ojos, aplique agua corriente durante 15 minutos, no apliq..."
FDS 39 -sellador-nitrocelulosico_S05_001,FDS 39 -sellador-nitrocelulosico,5,Medidas de lucha contra incendios,text,370,,,"los; emplear; Emergencia; en; Emplear; 2; completa; salud; al; altamente; elevadas; empleados; posteriores; recipientes; Interior; equipo; pueden; necesario; Informativas; almacenamiento; BLEVE; mantas; emergencia; Disposiciones; SEGURIDAD; productos; puede; 0 ; agua; En; espuma; preferentemente; cualquier; presentar; Fichas; para; Peligros; acuerdo; Peligros específicos derivados de la sustancia o la mezcla: Emplear preferentemente extintores de polvo polivalente (polvo ABC), alternativamente utilizar espuma física o extintores de dióxido de carbono (CO2), de acuerdo al Reglamento de instalaciones de protección contra incendios (R; otras; consecuencia; utilizar; Disponer; lucha; accidentes; R; personal; contra; caso; CO2; instalaciones; incendios; el; Plan;  137 ; del; D; resultar; elementos; derivados; agente; como; ABC; SELLADOR; vertido; alternativamente; un; 1997 ; hacerse; Como; Actuar; que; ropa; Suprimir; protectora; se; elevado; sustancia; subproductos; 1 ; modificaciones; Reglamento; conforme; refrigerar; temperaturas; la; NITROCELULOSICO; o; carbono; riesgo; tanques; ante; chorro; susceptibles; extintores; sobre; las; incendio; mezcla; RECOMIENDA; uso; y; emergencias;  1942;  2 ; polvo; SE; S; consecuentemente; HOJA; Evitar; generan; 1993 ; medio; DE; NO; magnitud; a; de; adicionales; 486; modificacionesRecomendaciones; fuente; polivalente",S Actuar conforme el Plan de Emergencia Interior y las Fichas Informativas sobre actuación ante acci...
FDS 39 -sellador-nitrocelulosico_S06_001,FDS 39 -sellador-nitrocelulosico,6,Medidas en caso de liberación accidental,text,193,,,aire; los; Eliminar; en; al; deben; desprendan; piel; equipo; No; madera; ES; fumar; con; corrientes; ser; as; L; agua; herramientas; abundancia; Asegurar; adecuada; materiales; contenedor; debe; haya; ojos; nitrocelulosa; personal; cerrado; derramada; no; el; contaminar; decir; del; perfectamente; como; humedecerse; chispas; limpiarse; fuentes; suelo; un; llegue; utilicen; que; protectora; se; bronce; cuidadosamente; recogerse; La; la; indumentaria; o; las; Utilizar; ferrosos; cobre; es; chocar; ventilación; y; mantenerse; manejo; firmemente; Evitar; Verifique; suficiente; vapores; fresco; a; de; fabricante; contacto,ES Eliminar las fuentes de ignición. ¡No fumar! Asegurar de que haya suficiente ventilación o aire f...
FDS 39 -sellador-nitrocelulosico_S07_001,FDS 39 -sellador-nitrocelulosico,7,Manejo y almacenamiento,text,330,,,C; inferior; los; seco; en; ingiera; Y; temperatura; alcance; una; al; alejado; cerrados; recipientes; locales; piel; Evite; No; manipula; normas; ALMACENAJE; buena; otra; quebradas; equipos; originales; evitar; con; fresca; retirar; agua; regulaciones; En; use; fuego; cualquier; calor; seguridad; para; ya; solventes; ojos; alimentos; caso; toda; usando; no; el; entrar; tapado; material; mientras; desprende; lugar; del; desprender; consuma; cartucho; bajo; 30°C; ventilada; gafas; como; respetando; producto; residuos; chispas; fuentes; suelo; un; derrame; que; agentes; recipiente; lejos; recoja; seca; Almacene; la; o; extintores; sobre; las; mascarilla; utilizando; escape; Aplique; utilice; ventilación; y; aplicado;  30; guantes; llamas; polvo; este; polvos; fuera; apropiados; bien; Para; vapores; techo; a; alcantarillados; Mantenga; de; expuestos; fuente; vierta; Disponga; particulado; contacto; presencia,Y ALMACENAJE Mantenga fuera del alcance de los niños. No ingiera el producto. Evite el contacto con ...
FDS 39 -sellador-nitrocelulosico_S08_001,FDS 39 -sellador-nitrocelulosico,8,Controles de exposición/protección personal,text,190,,,LPP; cubra; NITROCELULOSICO;  137 ; Medidas; material; o; SEGURIDAD; permitan; impermeable; 0 ; del;  0.06 ; en; Lentes; Guante; cuyo; Utilizar; forzada; LPA; mascarilla; brazos; completa; Ropa; face; botas; producto; Guantes; al; libre; piernas; y; PERSONAL; full; para; SELLADOR; ventilación;  2 ; guantes; m3; utilizar; posibilidad; zonas; un; 1; Otros; HOJA; forma; bien; reducir; cuerpo; sea; DE; 3 ; Delantal; ponderado; permisibles; contrario; que; caso; Trabajar;  0.03; PROTECCION; mg; incluyendo; vista; de; respiratoria; tipo; Absoluto; a; respirador; equipos; totalidad; caucho; la,", PROTECCION PERSONAL Medidas para reducir la posibilidad de exposición : Ropa que cubra la totalida..."
FDS 39 -sellador-nitrocelulosico_S09_001,FDS 39 -sellador-nitrocelulosico,9,Propiedades físicas y químicas,text,56,,, 500-600 ; granel; NC; los; alcoholes; Forma; Color; Viscosidad; esteres; en; agua; Densidad; es; blanco; Y; aplicable; y; Kg; m3; S; olubilidad; Olor; Liquido; 3 ; QUIMICAS; a; soluble; de; espeso; humectantes; cetonas; no; el; La,Y QUIMICAS. Forma: Liquido espeso Color: blanco Olor: el de los alcoholes humectantes Densidad a gra...
FDS 39 -sellador-nitrocelulosico_S10_001,FDS 39 -sellador-nitrocelulosico,10,Estabilidad y reactividad,text,97,,,pero; puede;  12 ; estabilidad; del; ser; en; buen; Pasado; utilizado; tiempo; las; es; posible; meses; barras; parte; vez; contados; producto; recomienda; envase; debe; este; Servicio; La; Una; abierto; siguiendo; recomendaciones; estado; menor; por; partir; su; almacenamiento; a; indicada; se; de; fecha; el; estar; la,La estabilidad del producto en el envase es de 12 meses contados a partir de la fecha de fabricación...
FDS 39 -sellador-nitrocelulosico_S11_001,FDS 39 -sellador-nitrocelulosico,11,Información toxicológica,text,90,,,sin; 5045 ; Irritante; DL50; toxicidad; Etanol; del;  8; adversos; Contacto;  20000 ; ha; 50; agente; utilizando; efectos; Rata; Isopropanol; l; Nitrocelulosa; irritante; ocasionar; kg; ppm; 000 ; ocular; muchos;  16; depende; conejo; Oral; No; humectante; nitrocelulosa;  6200 ; venido;  8000 ; mg;  5000 ; se; 12800 ; de; durante; La,. La nitrocelulosa se ha venido utilizando durante muchos años sin señal de ocasionar efectos advers...
FDS 39 -sellador-nitrocelulosico_S12_001,FDS 39 -sellador-nitrocelulosico,12,Información ecológica,text,301,,,"deseche; LA; permita; los; en; insectos; cerca; tiempo; reacondicionamiento; alejado; ejemplo; sopletes; envase; Elimine; No; limpieza; todas; Obedezca; su; almacenamiento; tóxico; dependiendo; limpiando; con; degrada; use; Persistencia; transporte; dadas; destruya; horade; Inestabilidad; calor; Producto; para; persona; metabolismo; SOBRE; peligrosos; siguiendo; nitrocelulosa; soldadoras; instrucciones; instalaciones; no; el; anillo; Efectos; del; facilite; peligroso; tapa; reciclamiento; elimina; aves; producto; residuos; chispas; un; derrame; peligrosos del envase, por ejemplo, limpiando con un paño húmedo; Deseche; u; forma; CONSIDERACIONES; donde; por; que; se; borre; incluir; todos; Degrabilidad; etiquetas; excepto; La; la; cada; estable; Bio; o; precauciones; original; sobre; las; parte; ambiente; peces; y; persiste; fecas; distribuya; llamas; disponga; alguna; interna;  13; ofrezca; corte; de; cierre; DISPOSICION; e; El; desecho",. Inestabilidad : Producto estable en el tiempo Persistencia / Degrabilidad : Producto que persiste ...
FDS 39 -sellador-nitrocelulosico_S13_001,FDS 39 -sellador-nitrocelulosico,13,Consideraciones de eliminación,text,438,,,"deseche; LA; permita; los; en; insectos; cerca; tiempo; INFORMACION; reacondicionamiento; al; alejado; ejemplo; sopletes; envase; locales; componentes; Veneno;  15; Elimine; No; regulados; limpieza; todas; Obedezca; su; almacenamiento; REGLAMENTACION; tóxico; SEGURIDAD; dependiendo; limpiando; desecho; Algunos; con; 0 ;  2002; degrada;  1609 ; regulaciones; usuario; use; Persistencia; transporte; dadas; destruya; horade; Inestabilidad; junto; calor; cubre; Producto; seguridad; para; persona; metabolismo; SOBRE; debe; Ministerio; lo; peligrosos; siguiendo; alimentos; nitrocelulosa; soldadoras; instrucciones; internacionales; existencia; instalaciones; no; Transporte; el; anillo;  137 ; NOTA; descrito; Efectos; del; facilite; peligroso; tapa; reciclamiento; elimina; embalaje; aves; producto; residuos; SELLADOR; requiere; complementarias; chispas; disposiciones; un; derrame; peligrosos del envase, por ejemplo, limpiando con un paño húmedo; Deseche; u; forma; CONSIDERACIONES; donde; por; que; se; borre; incluir; todos; II; 1 ; Degrabilidad; etiquetas; aplicables; excepto; La; cada; la; dar; NITROCELULOSICO; estable; Bio; o; precauciones; almacenar; original; sobre; las; parte; ambiente; Consultar; Se; peces; y; persiste; fecas; sus;  2 ; distribuya; llamas; disponga; alguna; nacionales; interna;  13; estan; HOJA; hoja;  2922 ; DE; ofrezca; corte; hacia; Decreto; proporcionada; UN; a; de; cumplimiento; cierre; DISPOSICION; e; El; Grupo",. Inestabilidad : Producto estable en el tiempo Persistencia / Degrabilidad : Producto que persiste ...
FDS 39 -sellador-nitrocelulosico_S14_001,FDS 39 -sellador-nitrocelulosico,14,Información sobre transporte,text,137,,,dar; NITROCELULOSICO;  137 ; NOTA; SEGURIDAD; descrito; el; Algunos; 0 ;  2002; almacenar; del; en;  1609 ; INFORMACION; regulaciones; las; usuario; embalaje; transporte; Se; Consultar; cubre; junto; al; SELLADOR; y; seguridad; para; sus;  2 ; requiere; complementarias; nacionales; SOBRE; locales; debe; disposiciones; componentes; Ministerio; Veneno;  15; lo; estan; HOJA; No; hoja;  2922 ; regulados; DE; alimentos; hacia; Decreto; proporcionada; UN; internacionales; a; se; existencia; de; cumplimiento; REGLAMENTACION; II; 1 ; aplicables; Transporte; Grupo; La; la,". Veneno, No almacenar junto a alimentos Nº UN : 2922 Grupo de embalaje II 15. INFORMACION SOBRE REG..."
FDS 39 -sellador-nitrocelulosico_S15_001,FDS 39 -sellador-nitrocelulosico,15,Información reglamentaria,text,272,,,ni; en; INFORMACION; conocemos; reciban; brindar; una; al; deben; locales; componentes; propiedades; Veneno;  15; NTC; No; regulados; fin; su; almacenamiento; personas; REGLAMENTACION; Esta; SEGURIDAD; productos; Algunos; con; 0 ;  2002;  1609 ; causado; regulaciones; usuario; transporte; cubre; junto; seguridad; para; SOBRE; debe; ya; Ministerio; lo; alimentos; internacionales; existencia; no; el; Transporte; Las;  137 ; NOTA; material; descrito;  4435; del; TECNIDECOR; embalaje; responsable; cliente; basada; como; producto; tiene; SELLADOR; requiere; complementarias; disposiciones; inadecuado; un; que; por; se; II; 1 ; aplicables; La; la; cada; dar; NITROCELULOSICO; o; precauciones; almacenar; ejercer; Norma; las; Consultar; Se; nuestros; uso; y; sus; propio;  2 ; apropiada; nacionales; S; manejo; determinar; este; estan; HOJA; criterio; conveniencia; hoja;  2922 ; DE; hace; Para; hacia; Decreto; proporcionada; UN; a; de; cumplimiento; A; Grupo,". Veneno, No almacenar junto a alimentos Nº UN : 2922 Grupo de embalaje II 15. INFORMACION SOBRE REG..."
FDS 39 -sellador-nitrocelulosico_S16_001,FDS 39 -sellador-nitrocelulosico,16,Otra información,text,134,,,Las; o; material; la; productos; precauciones;  4435; con; del; ejercer; TECNIDECOR; en; ni; Norma; causado; las; conocemos; reciban; responsable; cliente; brindar; basada; como; producto; tiene; una; uso; nuestros; seguridad; para; propio; deben; apropiada; S; manejo; inadecuado; determinar; este; propiedades; ya; un; NTC; criterio; conveniencia; hoja; hace; fin; Para; que; por; su; almacenamiento; a; se; de; personas; Esta; A; no; el; cada,. Esta hoja de seguridad tiene como fin sólo a brindar una guía basada en la Norma NTC 4435. Para el...
FDS 39 -sellador-nitrocelulosico_S03_001,FDS 39 -sellador-nitrocelulosico,3,Tabla 1,table,18,,,0;  137 ;  210 ; HOJADESEGURIDADSELLADORNITROCELULOSICO; 1;  4;  3; 4;  2,0: 137 | 2: HOJADESEGURIDADSELLADORNITROCELULOSICO | 3: 210 | 4: Página1de4
FDS 39 -sellador-nitrocelulosico_S08_001,FDS 39 -sellador-nitrocelulosico,8,Tabla 1,table,20,,,"SALUD;  2
;  1
; 0; PELIGROFÍSICO | 1: 0
0: PROTECCIOÓNPERSONAL;  0
; inflamable;  1; INFLAMABLE","0: SALUD | 1: 1
0: INFLAMABLE | 1: 2
0: PELIGROFÍSICO | 1: 0
0: PROTECCIOÓNPERSONAL"
FDS 39 -sellador-nitrocelulosico_S03_001,FDS 39 -sellador-nitrocelulosico,3,Tabla 1,table,18,,,0;  137 ; 2;  210 ; HOJADESEGURIDADSELLADORNITROCELULOSICO;  4;  3; 4;  2,0: 137 | 2: HOJADESEGURIDADSELLADORNITROCELULOSICO | 3: 210 | 4: Página2de4
FDS 39 -sellador-nitrocelulosico_S03_001,FDS 39 -sellador-nitrocelulosico,3,Tabla 1,table,18,,,0;  137 ;  210 ; HOJADESEGURIDADSELLADORNITROCELULOSICO; 3;  4;  3; 4;  2,0: 137 | 2: HOJADESEGURIDADSELLADORNITROCELULOSICO | 3: 210 | 4: Página3de4
FDS 39 -sellador-nitrocelulosico_S03_001,FDS 39 -sellador-nitrocelulosico,3,Tabla 1,table,18,,,0;  137 ;  210 ; HOJADESEGURIDADSELLADORNITROCELULOSICO;  4;  3; 4;  2,0: 137 | 2: HOJADESEGURIDADSELLADORNITROCELULOSICO | 3: 210 | 4: Página4de4
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S01_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,1,Identificación del producto y la empresa,text,302,,,potencial; LA; pero; los; auxilios; Nit; Nombre; en; Lavar; INFLAMABLE; Amida; ha; Y; 2; humana; salud; INGREDIENTES; PERSONAL; FABRICANTE; deben; QUIMICA; piel; afectados; No;  2018 ; Si; sensibilidad;  108 ; su; ayuda; hay; tóxico;  0 ; DEL; PELIGRO; Obtenga; 44 ; Ojos; Empresa; causar; con; ser; agua; Riesgos; confirmado; futuras; RIESGOS; SUSTANCIA; Producto; para; medidas; moderadamente; SOBRE; Clase; B; exposiciones; Indicaciones; Octubre; ojos; Primeros; desarrollado; personal; Resina; 49 ; bioacumulativo; no; el; observadas; Fecha; TECNIDECOR; del; contaminada; INDUZCA;  1 ;  900112215-2 ; Piel; producto; Puede; AL; poliamida; por; ropa; CAS;  3 ;  68082-29; se; DEMORE;  1263 ; CATALIZADOR; la; COMPONENTE; PELIGRO FÍSICO 0 PROTECCIÓN PERSONAL ; inflamable; Pbx; higiene; es; ambiente; 99 ; 3; peces; EPOXICO; y;  444 ; persiste; SE; S; medio; DE; NO; SALUD; UN; de; biodegradable; A; contacto,DEL FABRICANTE Y DE LA SUSTANCIA QUIMICA Empresa: TECNIDECOR S.A.S Nit: 900112215-2 Pbx: 444 49 44 N...
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S02_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,2,Identificación de peligros,text,381,,,"potencial; niebla; Este; LA; pero; los; seco; auxilios; Nit; Nombre; en; Lavar; INFLAMABLE; Amida; ha; Y; Posible; 2; humana; salud; incompleta; INGREDIENTES; PERSONAL; ocurra; FABRICANTE; deben; QUIMICA; piel; afectados; No;  2018 ; Si; sensibilidad;  108 ; su; ayuda; hay; tóxico;  0 ; DEL; PELIGRO; Obtenga; 44 ; Ojos; Empresa; causar; con; ser; agua; Riesgos; espuma; confirmado; futuras; use; tierra; Medios; RIESGOS; SUSTANCIA; Producto; para; medidas; Peligros; moderadamente; SOBRE; Clase; Peligros: Este producto no es inflamable, pero podría arder; B; exposiciones; Indicaciones; Octubre; ojos; Primeros; desarrollado; personal; Resina; CO2; 49 ; bioacumulativo; no; el; observadas; Fecha; TECNIDECOR; del; arder; contaminada; INDUZCA;  1 ;  900112215-2 ; Piel; producto; Use; Puede; chorros; arena; AL; poliamida; donde; por; ropa; CAS;  3 ;  68082-29; se; DEMORE;  1263 ; CATALIZADOR; la; COMPONENTE; carbono; PELIGRO FÍSICO 0 PROTECCIÓN PERSONAL ; inflamable; Pbx; higiene; incendio; es; ambiente; 99 ; 3; peces; EPOXICO; y;  444 ; persiste; polvo; SE; S; medio; DE; NO; SALUD; Incendio; UN; de; grande; biodegradable; A; contacto; presencia",DEL FABRICANTE Y DE LA SUSTANCIA QUIMICA Empresa: TECNIDECOR S.A.S Nit: 900112215-2 Pbx: 444 49 44 N...
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S03_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,3,Composición/información sobre los ingredientes,text,381,,,"potencial; niebla; Este; LA; pero; los; seco; auxilios; Nit; Nombre; en; Lavar; INFLAMABLE; Amida; ha; Y; Posible; 2; humana; salud; incompleta; INGREDIENTES; PERSONAL; ocurra; FABRICANTE; deben; QUIMICA; piel; afectados; No;  2018 ; Si; sensibilidad;  108 ; su; ayuda; hay; tóxico;  0 ; DEL; PELIGRO; Obtenga; 44 ; Ojos; Empresa; causar; con; ser; agua; Riesgos; espuma; confirmado; futuras; use; tierra; Medios; RIESGOS; SUSTANCIA; Producto; para; medidas; Peligros; moderadamente; SOBRE; Clase; Peligros: Este producto no es inflamable, pero podría arder; B; exposiciones; Indicaciones; Octubre; ojos; Primeros; desarrollado; personal; Resina; CO2; 49 ; bioacumulativo; no; el; observadas; Fecha; TECNIDECOR; del; arder; contaminada; INDUZCA;  1 ;  900112215-2 ; Piel; producto; Use; Puede; chorros; arena; AL; poliamida; donde; por; ropa; CAS;  3 ;  68082-29; se; DEMORE;  1263 ; CATALIZADOR; la; COMPONENTE; carbono; PELIGRO FÍSICO 0 PROTECCIÓN PERSONAL ; inflamable; Pbx; higiene; incendio; es; ambiente; 99 ; 3; peces; EPOXICO; y;  444 ; persiste; polvo; SE; S; medio; DE; NO; SALUD; Incendio; UN; de; grande; biodegradable; A; contacto; presencia",DEL FABRICANTE Y DE LA SUSTANCIA QUIMICA Empresa: TECNIDECOR S.A.S Nit: 900112215-2 Pbx: 444 49 44 N...
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S04_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,4,Primeros auxilios,text,381,,,"potencial; niebla; Este; LA; pero; los; seco; auxilios; Nit; Nombre; en; Lavar; INFLAMABLE; Amida; ha; Y; Posible; 2; humana; salud; incompleta; INGREDIENTES; PERSONAL; ocurra; FABRICANTE; deben; QUIMICA; piel; afectados; No;  2018 ; Si; sensibilidad;  108 ; su; ayuda; hay; tóxico;  0 ; DEL; PELIGRO; Obtenga; 44 ; Ojos; Empresa; causar; con; ser; agua; Riesgos; espuma; confirmado; futuras; use; tierra; Medios; RIESGOS; SUSTANCIA; Producto; para; medidas; Peligros; moderadamente; SOBRE; Clase; Peligros: Este producto no es inflamable, pero podría arder; B; exposiciones; Indicaciones; Octubre; ojos; Primeros; desarrollado; personal; Resina; CO2; 49 ; bioacumulativo; no; el; observadas; Fecha; TECNIDECOR; del; arder; contaminada; INDUZCA;  1 ;  900112215-2 ; Piel; producto; Use; Puede; chorros; arena; AL; poliamida; donde; por; ropa; CAS;  3 ;  68082-29; se; DEMORE;  1263 ; CATALIZADOR; la; COMPONENTE; carbono; PELIGRO FÍSICO 0 PROTECCIÓN PERSONAL ; inflamable; Pbx; higiene; incendio; es; ambiente; 99 ; 3; peces; EPOXICO; y;  444 ; persiste; polvo; SE; S; medio; DE; NO; SALUD; Incendio; UN; de; grande; biodegradable; A; contacto; presencia",DEL FABRICANTE Y DE LA SUSTANCIA QUIMICA Empresa: TECNIDECOR S.A.S Nit: 900112215-2 Pbx: 444 49 44 N...
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S05_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,5,Medidas de lucha contra incendios,text,78,,,"niebla; Este; pero; carbono; seco; agua; inflamable; incendio; espuma; arder; use; es; tierra; Posible; 2; Medios; producto; incompleta; Peligros; Use; ocurra; polvo; S; chorros; Peligros: Este producto no es inflamable, pero podría arder; arena; No; donde; Incendio; CO2; de; grande; no; presencia","S Medios de extinción de incendio Incendio pequeño: Use CO2, polvo químico seco, arena, tierra ó esp..."
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S06_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,6,Medidas en caso de liberación accidental,text,150,,,material; o; SEGURIDAD; los; lugar; con; 0 ;  8; mediante; extinguir; agua; Absorba; salvamento; es; posible; contaminada; tierra;  1 ; abundante; Transfiere; cualquier; producto; uso; llama; EPOXICO; y; Derrames; para; Lave; si; AMIDA; riegue; tambor; rios; prevenga; derramado; un; arena; evite; seguro; HOJA; pase; remueva; derrame; DE; Si; fugas; 3 ; Barra; alcantarillas;  108 ; instrucciones; que; personal; ES; derrames; posterior; su; Vea; a; se; de; drenajes; recoja; CATALIZADOR; no; el; grandes; la,ES 108 HOJA DE SEGURIDAD CATALIZADOR EPOXICO AMIDA 1 0 3 Derrames y fugas: extinguir cualquier llama...
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S07_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,7,Manejo y almacenamiento,text,139,,,tales; C; tambores; los; reacondicionarlos; con; del; ser; recomendada; en; original; preferiblemente; menos; lave; es; Y; aplaste; ese; temperatura; Bajo; lavado; producto; Manejo; al;  95; y; 90°C; 95°C; para; empaque;  90; estas; bombear; Incinere; debe; haya; vida; un; Lavado; solventes; alternativa; Preferiblemente; humedad; Debe; Como; normal; ALMACENAJE; que; manejar; condiciones; a; almacenado; cerrado; de; almacenamiento; Almacenamiento; no; el; La; concentrados; la,Y ALMACENAJE Manejo de la temperatura: La máxima temperatura recomendada para bombear ó manejar el p...
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S08_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,8,Controles de exposición/protección personal,text,94,,,gas; riesgo; con; construida; respirar; En; use; cartucho;  20 ; posible; es; una; ventilación; y; PERSONAL; Normalmente; para; expulse; requiere; niveles; un; Controles; evento; NPE; Si; establecidas; solo; por; personal; local; se; de; hay; filtros; vapor; no; el; recomendadas,", PROTECCIÓN PERSONAL Controles de exposición: no hay niveles de exposición recomendadas ó estableci..."
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S09_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,9,Propiedades físicas y químicas,text,64,,,C; 30 °C; Incoloro; Irritante; Color; Peso; en; agua;  00.00 %; Densidad; Gravedad; gln; Volumen; Punto; Y; Estado; Insoluble;  68.00 %; PVC; irritante; kg; Olor; Solubilidad;  30 ;  0.933 ; QUIMICAS; de;  30.00 %;  3.53 ,Y QUIMICAS.  Estado Físico: Líquido Color: Incoloro  Olor: Irritante  Solubilidad en agua: Insolu...
FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA_S10_001,FDS 32 -CATALIZADOR-EPOXIPOLIAMIDA,10,Estabilidad y reactividad,text,86,,,C; aminas; estable; Otra; alrededor; con; Condiciones; en; ambiente; normales; vigorosa; temperatura;  200; una; Estabilidad; reacciona; y; inducir; oxidantes; Agentes; pueden; fuertes; mercaptanos; Lewis; condiciones; a; de; 200°C; Materiales; evitar; temperaturas,Estabilidad: estable en condiciones normales a temperatura ambiente. Condiciones a evitar: condicion...
